"location","size","year","price"
"0",51.1666820981863,1958,127467.590907067
"0",76.3110692025589,1986,399117.543571118
"1",43.1145317134605,1957,146970.023897369
"1",110.414731497797,2000,820501.295337817
"0",69.035314241976,1963,203116.268712168
"1",48.9661552018121,1989,321090.133309183
"1",87.1941347025482,1954,250832.291392676
"1",89.1978454335136,2016,809474.94906776
"1",81.6852793301301,2010,693948.256993067
"1",65.5845514227642,1985,397040.504305412
"0",48.6014690629703,2006,355104.726499016
"2",120.514516772931,1983,789164.645382868
"0",29.7000889842171,1955,69176.629216037
"2",87.415992061118,1975,510664.299026765
"2",43.2711367809843,1995,354507.59241479
"2",47.7857249079554,2018,498391.871257075
"2",31.4097828817649,1957,145999.472649472
"1",53.8158301024131,1952,151603.527847885
"0",46.1009315387109,1998,300423.850915228
"0",96.323213677979,2004,674656.80185866
"1",48.6831087366286,1967,212134.860855314
"1",49.5874852143303,2001,384480.454068297
"0",59.7278068061901,1967,200962.688586332
"0",67.5508666295846,1992,395003.228326314
"1",77.6815574138145,1952,210083.339179171
"2",41.071252247047,1959,189973.418317955
"2",40.8305226169559,1986,299417.682315817
"1",109.610855860269,1986,661148.771478214
"1",76.4124961800289,1962,283426.307572992
"0",29.8016251600963,1968,108181.07201108
"0",114.588759089164,1975,468240.303160681
"0",126.631092657891,1974,503730.070457136
"2",84.5925300356272,1974,486678.885798845
"2",42.3144495254879,1958,190586.692635291
"0",69.4374943221594,1994,419650.138735915
"0",88.1349907050669,1977,380055.022086178
"1",58.0181391240458,1986,359332.746151479
"1",42.6063257004512,1977,230789.060822222
"1",39.1554195580728,1994,280355.180238968
"2",29.8233243794093,1989,235723.025831892
"0",26.7881184072136,1983,138496.041212923
"2",35.328889184923,1955,153427.505571408
"0",54.0940767398915,1998,350780.400332186
"1",61.7875870899142,1981,350465.809060222
"0",86.1822063669558,2003,596051.631529229
"1",24.4658434164194,2011,224345.105125988
"2",38.6044494758499,1952,153289.973496437
"1",47.4360781884426,2010,411397.895037333
"1",40.5140623904349,1972,200142.724439773
"0",76.633985045279,2008,569467.201493874
"0",63.53889380644,1972,244961.868535873
"1",62.5521013212454,2019,592449.45054727
"0",38.7486224405175,1995,242460.155119994
"0",46.9805020943745,2003,329493.273072328
"0",85.9932924742176,2020,741040.742077703
"0",58.9866498479868,2013,470153.98359734
"1",75.5031542169749,1964,295408.735643077
"1",116.238094160826,1976,583635.78170937
"0",113.653936681488,2013,896569.133899144
"3",62.9146273977885,1973,420499.69789249
"0",73.3999890129234,1954,149232.666731081
"1",51.8222191951178,2015,473526.074290336
"0",65.2443895344846,1957,153324.773875513
"0",75.7783615744316,2007,555639.31934704
"1",48.4895684497928,2016,449216.945446159
"1",104.643093666208,1959,349419.734129654
"0",48.7707278775073,1957,117083.885354829
"1",59.527390353372,2008,499239.212878234
"0",53.9978029703041,1973,215055.107719446
"2",67.2409968994126,2002,581385.508981832
"0",63.4317148417473,1977,276296.8475682
"0",73.3468053581898,1962,207841.430978324
"1",57.9137793751369,1996,416684.400160668
"0",52.927378527313,1954,110330.03250724
"0",38.7960329322704,1999,258289.55099642
"2",37.224831716688,1994,305433.898658559
"1",66.9485611995865,2005,538872.001837593
"1",65.0300681649223,1984,387343.368333363
"0",39.4431146210546,1976,171606.200311532
"0",42.8546121344138,2015,352906.574153123
"1",63.2687705682181,1965,257088.20380824
"1",104.91687298518,1997,749157.702288949
"0",87.8400383302953,2019,747957.789436962
"0",55.1661304533621,1983,274717.761284271
"1",69.3448052311024,1972,328444.166575663
"1",76.6813079507859,1992,514559.525295352
"1",72.7975410847078,1955,219965.671181145
"0",47.1535674081241,1955,104085.086420935
"0",51.4712308411647,1999,339415.30883951
"1",34.71939974,1957,122209.34104157
"1",86.4330520709284,1987,534214.994070181
"1",23.5301643909081,2020,237742.142672002
"2",112.059443097068,1987,780731.832992948
"1",49.6853905039043,1986,310593.699613755
"0",112.079671506435,1999,727307.560906745
"1",51.4418374325836,2001,398104.210262191
"1",42.5479112805365,1982,251791.367764827
"0",59.8700297539318,1980,279324.368810345
"1",83.4255676218765,2013,733352.230158514
"1",77.5601831721184,1987,481417.073894363
"1",84.9788084863414,1974,415017.346182061
"0",28.2103340449312,2010,221625.272051374
"0",88.2606814213189,1992,513045.405342755
"2",120.56748892261,1993,910105.076656606
"0",97.5161747838643,1963,282859.250877343
"0",38.7803332298887,1995,242658.173403044
"0",43.8359885379537,1957,106232.632966335
"0",101.092298887881,1961,272646.406672276
"1",60.3715128245402,1984,361023.487838288
"0",39.5447451713496,1955,88864.3308529085
"0",59.6265588453176,1996,373705.129976289
"0",81.0307116130819,1978,358325.357005497
"1",28.7012369602189,1966,130317.472505717
"2",58.8323659070364,1998,488878.874312657
"0",73.1030350253015,1975,302274.266838817
"1",42.8207154804615,2019,411911.501090911
"1",74.7298489611041,1960,262675.350353752
"1",42.6958596171144,2020,415035.746874547
"1",60.0220098568241,1965,244914.608209312
"0",55.0752289456391,2012,434134.866489659
"0",33.4746490829367,1998,220879.042657544
"2",41.9423473668648,1999,361339.554317964
"1",55.3179933091824,1985,338009.807200523
"1",58.6701269410311,1958,198732.630264576
"1",75.1852902228187,1970,339389.300145386
"1",60.82955745141,1999,454925.349757848
"1",48.8225450788687,1960,178468.892548969
"1",53.2248393190851,2005,432520.755987511
"1",47.3512086080356,2004,382257.825407465
"2",28.2362799771772,2000,255893.344557346
"1",57.9504372442516,2019,550345.537392199
"2",51.9634042159274,1990,393698.975290783
"1",61.5000433239501,2011,533579.938848204
"1",50.5217667387624,2001,391339.082759658
"1",67.7187676188905,1965,273774.90522373
"0",66.6381091849227,2014,536513.098031679
"1",64.1727733247826,2012,562323.003796887
"1",35.3496225685219,1957,124064.784902464
"1",35.707265055486,2011,318211.044043378
"0",46.6729035347701,1976,201242.110671267
"0",77.4079321701371,1956,172338.488068822
"2",29.0349033818676,1966,163393.289813093
"0",81.2509810318256,1959,204799.056129927
"0",50.8408562161028,1977,223419.266492802
"1",22.169202418258,1978,131843.878593856
"2",99.2947737838431,2010,923706.497192176
"1",66.8076230241488,1985,404065.42775754
"1",50.322833919478,1984,304240.323938699
"0",67.4201719674761,1970,245816.314255125
"0",56.2535687740348,1999,370012.876515528
"0",58.6212685716917,1998,379304.127159453
"0",74.2790986967836,1986,388748.713714587
"1",66.1748378221052,1996,473275.437038989
"0",47.0329900915417,1980,221548.885666225
"0",66.6930151974541,1975,276653.648010915
"1",87.1389440757952,1970,390189.128037004
"2",60.8714655037096,1963,291562.171646877
"1",121.231890891011,1984,704883.917726537
"1",56.7035628757591,1961,209763.135705927
"1",28.7347859923396,2013,265756.155125143
"1",84.8615191983741,2018,788088.006652045
"0",32.3499993505706,2003,230005.085109575
"0",37.7405662356464,1984,194846.97574493
"1",87.9649941318956,2004,692946.534483321
"1",56.1964332519795,2002,438663.013990933
"1",76.0094994037808,1955,228796.836061437
"0",50.2923109882416,1982,246283.403200862
"0",75.4287771935273,1993,447451.800595474
"1",71.732863752206,1992,482632.201688431
"2",105.758456872658,2012,1003034.67455307
"1",85.8733768604557,1957,273093.207099667
"0",26.5435076651062,1996,171894.50797408
"0",35.5024719429886,1983,180326.567746097
"2",58.8368396738917,1978,371148.349121922
"0",78.7672075867455,1967,261883.734028112
"0",85.889800762389,1999,559686.297467007
"0",56.6934849968401,1985,293392.777582666
"2",81.3445093649849,1953,298197.306363196
"0",68.7501417992409,1969,243601.182359479
"0",42.1636236237834,2002,292507.051324593
"2",79.938606346185,1964,381543.915450873
"1",56.3933461042985,1984,338540.542774788
"1",66.8716295247112,1954,196979.888728337
"1",104.584532178843,1998,757306.003623203
"1",101.011727801651,2000,752326.519563976
"1",63.5616505730336,1953,181847.001138686
"1",69.3779567073531,1954,203632.270806019
"1",95.41994590084,1980,520857.444276567
"2",38.2478247655453,1960,182789.156263874
"1",48.3447139797282,2015,443085.780449068
"2",39.072789366479,2019,416909.530207247
"1",92.8380095593428,1983,535168.313371265
"0",75.891822965435,1954,153968.060181605
"1",87.0507597029027,2018,807902.131174395
"1",52.4611945737427,1997,384599.945892907
"0",89.1574362613629,1960,232684.822663319
"0",81.1360794873962,2004,569859.577129581
"0",28.7107311977309,1996,185118.788894273
"2",50.4521193578034,2018,524525.516512299
"0",55.0428861646028,1984,279632.212811464
"1",78.1325283815236,2001,594278.110373379
"0",44.2195042051595,1995,275299.067055656
"0",53.1633085744647,2014,430060.325613357
"0",27.6630057425296,2015,231377.881782449
"2",45.936196760569,2002,406685.318738356
"2",41.6002627962149,2016,429441.240026332
"0",88.9240686378327,2018,748155.378802342
"1",77.8550092300414,1979,420849.195842753
"1",84.1850819252365,2019,790389.132020022
"1",61.4137697295663,2010,526712.237899395
"0",52.6159337666193,1970,194008.23544718
"0",24.2398811054641,1962,75266.2627266917
"1",54.3553360608922,2003,430397.212991129
"0",55.8781814854574,2000,373204.142239945
"1",78.8507613850822,1967,331295.289455002
"1",71.5724168057514,2000,538899.86389803
"1",67.6606329845349,1961,246460.95103378
"1",63.8869409656823,1984,380887.543467204
"2",36.7877278966692,1957,165903.177664478
"0",117.604301339996,1982,562658.813998358
"0",42.8257446485104,2004,305511.32430746
"1",44.6754534058672,1967,196312.603677074
"0",62.0146145408697,1997,394479.754689465
"0",53.5475009202761,2002,368776.983891406
"1",71.5150402878762,1984,423985.200352339
"0",87.6467370104068,1997,553394.614227009
"0",51.0769135207575,1995,316448.24060357
"1",86.3478482408019,2002,663304.784100322
"0",98.9202058857742,1960,257104.305940592
"2",109.766567747105,1986,754397.280344887
"0",33.81692555792,1988,189170.358697247
"1",52.7990105242719,1993,365800.878920901
"0",37.3158886857481,2019,323539.609604001
"2",115.907146838318,1984,771722.989191193
"0",110.510709515837,1959,275022.78194299
"0",73.5972232167306,1961,201155.323943032
"0",46.8429555875027,1953,94080.9896635522
"2",37.0052989045663,2006,348278.294439414
"0",51.9347096644405,1992,305985.481773838
"1",111.805691383687,2010,942448.556152734
"0",53.7899388808097,1966,176579.777580227
"0",76.3057638276181,1952,139474.218802531
"1",61.5718126943758,1956,195260.461423367
"1",103.372962220575,1983,593641.196023439
"3",36.8827561804851,1984,303643.287170201
"2",98.42481808827,2001,827246.194034035
"0",41.297637320233,1974,170928.640990692
"0",58.7962524319409,2000,392179.622862961
"1",47.2041912584303,2008,400024.187196574
"0",40.4646607597575,1987,220343.966753625
"0",60.4910072278307,1953,118646.828878638
"0",58.1557088647234,1973,230863.306248031
"2",130.874921781712,1966,631859.730888593
"1",84.5958933535558,1960,294737.508396066
"0",59.8270934943484,2009,452772.692736649
"1",59.3119688655396,1989,384710.159100756
"1",64.7390716910263,1954,191334.572659033
"1",48.5948857771606,1965,202056.3154788
"0",57.9198578613928,1984,293733.044427409
"2",86.3444613121773,1971,470216.256856227
"1",81.347531707212,1983,471389.720794489
"2",70.862448174465,1977,433806.521375115
"0",93.5075612049384,2013,739425.032137769
"1",78.5892797418008,2005,629090.321445146
"0",29.3689664667677,1952,59691.6476880366
"1",60.9842671777399,1978,327861.358935548
"0",79.5469367114694,2003,550934.872077217
"1",37.2305681311791,1960,140798.596159717
"1",55.2673829170444,2016,509195.63560106
"2",53.1723701218325,1983,364903.33532114
"0",41.2649880305852,2015,340197.135262254
"0",68.532243972051,2012,537761.539212712
"1",65.7847610240966,1954,194098.675662402
"1",37.4387559490956,1999,287683.296038784
"0",52.8118961251582,1990,300420.795231888
"0",36.2052299058122,1995,227207.964320491
"0",38.1653190183921,1991,223676.266746829
"0",74.1907822416813,1988,403151.583407728
"1",78.371465704765,2013,690144.286137838
"2",90.5943689088308,1989,655043.02015711
"0",90.5701214772033,1966,290599.72540862
"2",38.7963901336833,1978,254904.529124896
"0",44.1536230484173,2016,367727.658356311
"1",34.6678836759717,1996,257458.470410383
"1",57.4276598067025,2000,436348.489084257
"0",76.8604971221583,1962,217333.566682034
"1",40.1929483777862,1952,118236.435178452
"1",40.904683561688,1960,152735.330361984
"1",30.6150059887078,2017,294089.869994299
"2",42.0249162684866,2010,408271.018302005
"0",77.3519247772846,1987,412166.078081961
"0",64.0803102429052,1979,291853.97416887
"0",35.9698342757884,1994,222193.353491949
"2",102.735597292014,2015,1006073.64124737
"0",82.8663400783315,2014,664713.310025696
"0",41.5755124329563,2009,317704.245584624
"0",55.4523511223081,1953,109577.776283563
"2",46.8665119902765,2017,484694.691390178
"0",60.0801355802418,2004,424570.605028323
"1",107.001516231917,2003,827879.311273736
"1",49.1746892313374,1986,307596.179709454
"0",67.4470307986694,1977,293168.302688394
"0",54.5598365565715,1973,217189.710605211
"0",105.05000967346,1954,209364.238640195
"1",89.9618544526659,1983,519201.855308457
"0",43.8412911255262,2008,330076.024418075
"0",76.4069426056461,1964,231394.545252171
"0",69.4894419035444,1957,162662.318609896
"1",55.7219979905803,2014,502056.135402006
"2",76.1712678271659,1994,593636.228693428
"0",52.1050707307485,1984,265235.48184803
"1",98.2040716589134,2005,781101.392072228
"1",61.2322527039814,1952,169773.774554463
"1",99.5870521572498,1968,423158.00154788
"0",59.3502341051343,1997,377954.510112188
"2",27.1362531434616,1992,225333.191252828
"0",88.3157377149193,1986,460346.615966045
"2",35.9470118293722,2018,382368.303049474
"0",71.8375495151554,1953,139073.523309555
"1",58.8852107438,2011,511733.580575504
"2",78.3638105154393,1983,523609.422858298
"0",61.2727014820531,1963,181378.336940272
"0",96.1168455868107,2003,663607.432482111
"0",105.60215038658,2020,907710.442886879
"0",45.0923801705164,2006,330183.692359558
"0",84.1989647071945,1996,523599.768372818
"1",54.9738266282811,2016,506601.250752216
"1",53.8022711921275,1976,280823.019294819
"1",66.5518176415542,1962,249412.265969849
"3",80.8419895026298,1978,569402.580806179
"0",46.0646680827059,1969,166469.374152117
"1",53.4407081908986,1953,156053.131075508
"0",90.4375503237837,1998,579749.356267109
"1",114.42126084969,2009,952575.692081357
"0",25.9268659074304,2015,217490.962884415
"0",30.7624415456315,1955,71307.5145668418
"1",48.8566010494173,1992,335080.746223754
"0",62.1347778831044,1977,270840.603435065
"1",76.6532771951876,2005,614084.237499447
"0",62.2274191042839,2010,476756.437509072
"2",79.6521534599995,1999,659252.911629256
"0",32.0197226555721,2020,282274.971283796
"0",88.1010151205866,2010,670809.619955102
"2",59.3361049673031,1985,415609.617896737
"0",107.054895109276,1998,684434.463538717
"1",61.2427811324603,2013,543682.451856315
"0",49.017622321916,1986,259917.141077552
"1",46.2695286104763,2000,355456.866557654
"0",41.5715319762267,1996,263573.385297196
"0",41.2804323990299,1956,96460.5927612674
"0",43.6242346437416,1968,153800.779798117
"1",63.8692217682466,2008,534192.452568744
"0",35.4677001854005,1974,148193.645957606
"1",101.476332993211,1983,583112.905350368
"1",68.2367890146698,2019,644461.062461819
"1",47.3942129085074,2001,368350.334585362
"2",92.0648608413215,1961,407273.901112724
"2",60.7967521520534,1969,327748.570747115
"0",29.1140665952501,1969,108828.937286102
"0",42.4582687397909,1961,120187.068461031
"1",71.7489647999402,1963,274511.138192556
"1",52.5360692201281,1959,185283.845757351
"0",39.9333442270017,1988,221588.141066615
"2",54.2497738156784,1993,425987.872988958
"0",48.1089118886351,2013,385311.853210654
"1",29.0835784179324,1981,175499.460068553
"0",77.3514807924949,1975,319282.604305352
"0",45.3466329686597,2012,359230.826508377
"0",79.8102974613871,1971,297184.830988079
"0",87.4648429483662,1999,569769.490310415
"0",85.4234203720511,1991,488332.142524032
"0",46.9000516069087,1955,103573.873206824
"0",58.253998443981,1990,330349.029542403
"1",83.7099174368932,1976,425865.494613819
"0",31.8642948983507,1959,86273.3016640476
"1",61.2214717108686,1993,420963.231393571
"1",23.4527987025888,1972,124225.67657299
"3",59.0424914515167,1997,538890.881369434
"0",30.9937350743099,2017,264233.591721886
"1",49.9574388590211,2011,437199.346308323
"1",44.6692116155604,2018,424346.286692595
"2",46.9290274252504,1953,184632.248757306
"0",58.3401188228106,2008,435913.793656615
"0",50.4137353655554,2010,388153.977583561
"0",68.6238342541661,1955,147023.454758015
"1",54.2220226693338,1984,326271.4784512
"1",53.3969841809059,1993,369718.166055811
"1",49.9488871918855,1980,282131.090917339
"1",77.2344842919063,1951,201258.609872243
"1",39.4746787202589,1975,207387.506250072
"1",37.0796379738813,1970,177424.576579862
"1",47.2033880697796,2017,442550.774246082
"1",77.6036797708155,1962,287538.050058985
"0",25.3164340613121,2009,197383.665134745
"0",76.1255037075447,1982,367692.268787827
"0",65.8402909901461,2009,497268.571728684
"2",29.694532178587,1972,184280.924420339
"2",53.5587802820714,1951,195779.245867461
"1",56.5946213981245,1984,339677.685665394
"2",75.4556853443376,1984,512836.238577902
"1",46.6871395542081,2009,400538.743202123
"0",70.0950258743651,2017,584867.006580212
"0",63.5351613777319,1956,143201.040986572
"1",67.8924102650201,2016,620927.689009853
"1",63.1382954577764,1995,446152.665516098
"1",70.3979809972945,1984,417662.672174762
"2",105.0013145696,2009,964557.426517964
"2",45.0374957562486,2003,403827.972231292
"0",55.3437186225922,1991,319881.447562902
"0",46.8088340860792,1962,136188.56115145
"0",55.5291290392087,1958,137511.328585103
"0",60.9355681561908,1973,241432.721124151
"2",74.8412590895963,1973,426521.209668772
"1",90.3552458853447,1976,458103.660559736
"0",56.7494400991015,1989,316393.907413744
"2",56.6900492562894,2015,568633.923509791
"0",47.1630730217677,2015,387375.232854865
"1",68.3953420657508,1983,399511.894650828
"0",106.021298298694,1984,529425.623970343
"1",71.3424086858068,1958,237383.597638939
"0",97.0989538237395,1955,203959.226758762
"1",72.5771682201585,2011,626071.704610661
"0",46.4963306247799,2005,335492.744059966
"1",68.2442540338517,2001,521598.243244254
"0",32.3778091492459,1987,178301.369175217
"0",45.2817933339135,1953,91266.6573876493
"1",56.9624004698946,2005,461476.324625995
"1",39.3266369615915,1980,226373.541262877
"1",64.8054509779417,2001,496320.321469535
"1",73.3438402006056,1966,302202.532476053
"2",38.4511766438708,1956,168201.941125589
"0",115.059909656925,2016,942062.452721306
"2",53.3337999046544,1953,205766.556430518
"2",33.8178179210031,1971,202326.192063881
"1",60.590326953769,1971,283421.654685406
"1",36.0929676684234,1973,184090.995179014
"1",99.3682233078368,2015,889544.968765424
"1",61.3835292193136,1962,231589.426908869
"2",71.5493297039438,2019,738433.491872717
"1",83.0652804401208,1959,281446.521133296
"0",41.7045342743899,2003,293602.576410963
"3",60.347970084645,2018,676749.744681203
"0",57.6262682538913,2015,471084.689422695
"0",47.8123580649996,2020,416503.563799999
"1",42.783879383129,1977,231667.821313862
"2",100.476288416559,1984,672970.025149236
"0",73.8163167965276,2017,615379.808854293
"1",42.4611515128146,1966,183307.365036441
"0",110.751389033734,1965,342080.381747302
"1",82.4301395536279,2012,716593.581108106
"0",23.0958286718596,1979,111514.421537772
"1",37.3485311561691,2014,343133.084680604
"0",55.7344211529813,1965,177022.598805896
"1",90.633534406145,1985,541073.454252451
"0",34.1778748694291,1979,160287.685065599
"1",34.6800406018984,1980,201966.825211713
"1",87.7518836602486,1989,559626.004263656
"1",77.6160751212586,1979,419611.203455806
"0",41.6693432547565,1974,172386.467718522
"2",100.924109547469,1974,574861.630557176
"1",50.3173119753894,2014,455305.775506454
"0",40.7650385565945,1995,254557.907951538
"2",100.329140114714,1969,521464.427321712
"0",51.43394039718,1959,133237.275626907
"1",61.6188828601635,2009,522246.519649666
"0",43.4790430609584,2009,331782.300562066
"0",47.2238473303045,1974,194043.07690971
"1",65.9582050720309,2013,584007.273965126
"0",82.7814241537578,1982,398985.139883084
"2",44.2633083859007,1992,348656.745178638
"0",34.8030723651645,2019,302443.869301082
"0",39.8467179083556,1990,229115.017014692
"1",95.781551058077,1997,685662.396165699
"1",119.467273316217,2003,921997.181312845
"0",60.6064556286172,1959,155258.24355558
"1",58.1845483717035,1993,401070.981065181
"1",71.7291928039313,1994,496966.494758754
"0",41.9580434753708,2007,312129.184566322
"0",27.4175049391994,1968,100312.985346699
"1",48.7793681353333,1955,153912.083860603
"0",71.5971153586508,1968,246112.177985926
"1",67.8605124337723,1961,247140.569552547
"0",109.53939444487,1952,195975.547975961
"0",101.809668408743,1982,488407.02138532
"0",69.2396974836628,1957,162121.264270014
"2",80.2645982545742,1983,535587.553722836
"2",71.6494925366372,2020,746605.298439958
"2",36.6905257664911,1978,242688.536165363
"0",74.4396656679358,1992,434262.205545729
"0",26.6077023743403,1967,94985.1588632994
"0",39.8750251584882,1965,129458.283994966
"1",36.095940459802,1972,180478.490166159
"0",35.1235043299003,2006,259413.077106334
"1",45.3174213231809,2012,402995.094933981
"0",59.4361697428322,1992,348756.580736709
"1",37.1061927748589,2000,289025.207223749
"2",87.2536168239959,1999,719292.853188019
"2",115.586426220053,2001,966256.665458443
"0",98.9190850356078,2017,821212.373660704
"1",94.3484814235028,1991,619066.986783706
"1",38.0434109692786,1977,208199.857810695
"0",37.9520663239784,1968,135077.09681912
"0",70.7515666063618,1993,420308.27909351
"0",56.227475945923,1974,229156.94545396
"1",55.3735295306468,1980,310614.832993651
"1",91.4439827274057,2019,856803.633758535
"0",44.11122040414,1992,261397.636149044
"2",72.1310191653343,1981,469897.30139237
"1",46.4879861709993,1951,129001.264513784
"0",65.906914915112,1956,148188.387717297
"0",26.4774672681688,1994,166190.328866467
"0",50.4450219792354,1973,201553.773141833
"2",73.9471331613148,2009,688168.456243074
"0",100.458435720165,1983,492124.609583111
"1",31.2630449691102,1954,102623.502203124
"0",40.85162953952,1997,263264.385522914
"0",43.7499463918576,1974,180497.523601493
"0",64.1248915194481,1976,272791.183772793
"0",32.6773371647059,2001,225671.848028372
"2",92.0704295009438,1979,573109.876700067
"0",71.5673420961742,2016,589774.775826915
"1",58.7953802925771,2010,505107.620582287
"1",42.4510871275375,2002,336270.911556188
"0",85.6009922339931,1973,335145.061763609
"1",71.2848902010419,2013,629553.528413078
"2",35.6443380091991,1962,179513.794532237
"0",40.684579868501,2016,339621.993032762
"0",37.9872926407031,2006,279741.373293235
"1",43.2717367985382,1953,130105.523579772
"1",77.643721446516,1991,512998.661514636
"1",72.2220364311386,1976,370159.966353001
"0",126.14184911468,1954,249446.842063185
"1",97.8019478028229,1953,269167.389967528
"0",44.1841700189459,1972,173339.742320943
"0",47.5427687704542,1994,290466.280382021
"1",39.4564577500413,1980,227047.392999154
"1",28.506284937364,1969,138152.358392531
"1",58.227769195029,1956,185733.023945139
"0",48.5874860477675,2010,374451.601342809
"1",103.24285919118,1986,623905.784348909
"2",48.1203676278289,2012,472765.125151787
"1",35.2496892712093,2011,314392.540337981
"1",48.6328827395419,1961,182716.881943011
"0",93.7512993926723,1985,478679.021091495
"1",39.6070422671902,1969,184216.885197923
"1",54.6089343501285,2020,525238.211174817
"1",60.4092998517177,1965,246361.573565665
"2",95.2827593005482,1969,496738.146584952
"1",51.7280366696384,2001,400204.640242739
"1",81.4507071913723,1979,439365.908168004
"0",65.2107368159658,1961,179349.528068893
"2",126.559165416938,2005,1105775.07269406
"1",34.5385663997073,1953,107839.912690519
"0",49.2153584981812,1984,251087.848500933
"0",35.5305593464757,2015,294312.081763972
"1",79.8711287477915,1991,527135.283009587
"1",66.2916590138806,1968,288320.232461024
"1",60.9583509082248,1987,382639.925240332
"0",79.0078975223922,1962,223131.460668565
"1",49.3123181983835,1979,273851.587723061
"0",74.6751431386659,1993,443078.22659381
"1",69.330213995062,1954,203490.709449528
"0",45.2143955358421,2005,326522.916348794
"1",125.825650007315,2002,957406.848684367
"1",26.8595178846072,1977,152833.748374191
"0",38.0863645026321,1952,74501.3792943136
"0",78.7243345686578,1965,246000.448351566
"0",34.5637278451472,2000,234657.795286735
"2",75.8519692862962,1962,348394.098056256
"0",86.3735894580524,1980,398573.84119887
"0",70.9328863392534,2003,492355.942228581
"0",138.942747163909,1970,496143.307764684
"1",84.7919605126317,1960,295376.959582114
"2",29.3765175794266,1981,209093.70729795
"2",35.8928225463923,1978,238059.627749186
"0",82.8961451791435,1989,457583.608862144
"0",40.5635075723597,1984,208680.787596176
"1",51.5225641963537,2003,409002.735550762
"0",116.421811016996,1952,207684.977171664
"1",74.5064032128593,2002,575092.193235592
"1",67.5922341042881,1977,354461.166957438
"1",53.3517512665524,1952,150477.399737889
"0",52.2929475386246,1983,260922.106057493
"1",35.8016654459541,1969,168419.060715708
"1",100.745483964586,1984,589133.016237193
"0",50.7882300896778,1991,294364.813515223
"0",68.4789930991785,2008,509935.224520663
"1",83.9800262132518,1979,452396.542726648
"0",45.1540655352711,2000,303497.438613584
"1",62.5347365780341,2020,598547.993080427
"1",104.86233807482,1962,381578.346026214
"2",44.8124025140409,1999,384003.839511771
"1",37.1836100250582,1998,282129.992032893
"1",67.9413491463044,1981,383381.087133972
"0",55.6239523214163,2014,449499.170662353
"0",97.0823800912467,2015,786741.862132061
"1",77.9201424060218,1965,312031.547419101
"1",68.9600295422497,1981,388845.901110366
"0",48.2261191969524,1980,226921.412904793
"1",105.863136398364,1986,639237.252136602
"2",101.510571746357,2019,1035045.95879758
"1",37.5170214973382,2020,367139.781374357
"0",81.7168949096407,2005,582047.407734053
"1",28.5761566717919,1985,184239.442331681
"2",72.0502341432575,1992,548715.584555332
"1",85.418905773119,1989,545281.217661961
"1",75.1037685866303,2015,677225.321864251
"2",101.138421265163,1968,515297.819529585
"1",98.6330480966619,2006,794297.848136612
"1",92.4096864907798,1957,292395.688084683
"1",59.1725869715627,2012,520068.138400123
"1",86.6262032356365,1989,552698.602405016
"0",37.4209971109914,1967,129578.680974427
"1",61.055319234858,1976,315977.479470867
"1",44.8712101703326,2016,417194.263148314
"1",56.1835088365827,1985,342985.728904983
"1",45.7415692313376,1985,282939.629357889
"1",62.3044724888248,1991,415586.168296906
"0",46.4167817528526,2019,399993.604684761
"0",54.6002339528774,1974,222814.027710031
"2",83.3400690898397,2017,838487.90783159
"2",92.11675743571,1981,591822.296883781
"0",86.9557898336791,1960,227183.997872948
"0",97.4459726251948,2011,750636.327257038
"1",70.5127644901984,1997,510039.880802101
"0",98.8745820740913,1999,642789.589165291
"0",124.554646172074,1981,582861.984479024
"0",25.6374138344252,1970,99579.0224402766
"1",83.8135483026209,2009,703131.267967062
"2",27.8593672773954,1980,197050.102729627
"0",49.2360441319998,1972,192032.874616816
"2",32.6749670719612,1976,212853.373208402
"1",82.0628092038135,1963,311131.9413114
"2",28.5766570575078,1994,241439.906882902
"1",43.2890578925406,1964,177826.619065712
"1",76.0412506797876,2011,655005.225514445
"0",60.5227901812586,2012,476080.412337323
"0",66.7770335882283,2016,550967.922102112
"0",63.1297781540687,1970,230801.678457782
"1",46.4633433492432,1956,152204.495903234
"0",69.2913339532953,1967,231569.387373239
"0",84.8646771794147,1962,238933.013420966
"0",103.193668805864,1962,288427.441483782
"0",63.9874054444137,1964,195377.441408122
"0",46.7653363697339,2012,370150.998248327
"1",57.2752558055465,1955,177279.539440338
"0",60.1036222428803,2009,454809.724352969
"0",75.2019714339963,2011,581582.206598997
"1",40.7762271992653,2015,376856.211296904
"3",104.586345520665,1964,578442.896612116
"1",59.3708005294367,1998,438544.492705456
"0",108.138109779942,1995,658808.302303378
"0",43.6154158600567,1975,184331.867684383
"1",65.8482323318667,1957,214038.774627689
"1",101.034924660319,1955,297629.520071971
"0",34.0690290899661,1968,122274.054924966
"1",60.5642453988735,2001,465157.584175022
"1",47.6699812385807,1992,327438.444842309
"1",60.6002563493745,1971,283463.361387546
"1",68.5823694111999,1953,194650.718988704
"1",34.6469026300493,1951,101176.136103527
"2",48.8138652258104,1961,229935.621406428
"1",45.5191173198655,2006,377358.94418775
"0",85.1637848660973,1980,393140.264631001
"1",67.2882848856812,1952,184614.926140909
"1",53.9920397818484,1953,157446.238555113
"1",51.3516339991529,1981,294636.769981652
"1",56.4708192534835,1964,225937.178869579
"2",54.0876061623957,1967,284049.079117265
"0",74.0599093797177,1997,469165.205082045
